targets	p_val_ttest_late_RepA	p_val_ttest_late_RepB	p_val_ttest_late_RepC	p_val_wil_late_RepA	p_val_wil_late_RepB	p_val_wil_late_RepC	fdr_vals_ttest_late_RepA	fdr_vals_ttest_late_RepB	fdr_vals_ttest_late_RepC	fdr_vals_wil_late_RepA	fdr_vals_wil_late_RepB	fdr_vals_wil_late_RepC
NABP2_NABP1	0.1552197339631567	0.10216097783908708	0.027839285231080244	0.10449032294242615	0.08752708748754001	0.003448252603866205	0.32964190924134307	0.25478403674154887	0.10820552372834963	0.25871402074687244	0.23235283534063456	0.027419433705086448
NAP1L4_NAP1L1	0.4098288220338383	0.616414947179814	0.20654298675033209	0.4616502309575525	0.7414072843441203	0.2289007006873349	0.6091250890257626	0.7877262972645266	0.40676725880084524	0.660416302619832	0.8661396228632261	0.4323200800816182
NAPB_NAPA	0.2389599152707208	0.5560910903384247	0.5097075333137229	0.1665330180150785	0.5476542948783055	0.6423595141260661	0.43029495232315107	0.7371606474241666	0.6849687659703532	0.3548733476180136	0.7325765243177333	0.7904782551372139
NAT2_NAT1	0.0032561397442788143	8.710028246985864e-4	0.12383483128260796	6.98548105877166e-4	4.3179768634155215e-4	0.02300757579126035	0.028422236750908297	0.014469885636121678	0.2892287442655016	0.011825795501774858	0.008426588199105823	0.09687531534794047
NAV3_NAV2	0.9152467112682587	0.2550883417152167	0.16187103733096947	0.9923915829024783	0.2812325814478012	0.32288188107716564	0.9455407348107387	0.4468384217120293	0.3438603480375864	0.9962605559352367	0.4954327800482686	0.5355367753775856
LRBA_NBEA	0.6352193488482395	0.03550770944032866	0.7472698854589955	0.5970521463509282	0.04265691773323022	0.8693021647325648	0.7752696837873131	0.13697730608066863	0.8421093895216252	0.7536319984576667	0.15525309280998986	0.9270204792639767
NBPF3_NBPF15	0.6810540608859688	0.9972422865779014	0.7756168290172296	0.9635132045017802	1	0.7488034090579567	0.8068838473658261	0.9988253069229599	0.8617964766858107	0.9835665021177737	1	0.8588725070486587
NCK2_NCK1	0.519577932832527	0.41520993534029327	0.22883598258393129	0.514343004050428	0.40122749719475453	0.2625253582614811	0.6930927482766344	0.6243302677379592	0.4301114271194329	0.6952405435327307	0.610725686796231	0.4710820888664208
NCKAP1L_NCKAP1	0.8982791094168765	0.08651164265837843	0.22159132944962734	0.8260540265916985	0.07108144658089473	0.19588235381618754	0.9345732148478615	0.23326437680138687	0.42344910822470533	0.8899954470600936	0.20482192216320524	0.39252689577951977
NDEL1_NDE1	2.735432909176215e-7	9.648496911855242e-4	2.168551049750058e-4	1.013530663495668e-5	1.515319025552105e-4	2.9199525032198957e-5	2.6641032125180865e-4	0.015289156644939846	0.005943118327406127	8.699471528337817e-4	0.0042661168069560475	0.0017691476931273485
NDUFA4L2_NDUFA4	0.11954847001863515	0.038540038041224495	0.013509822472487517	0.058586562024970146	0.058586562024970146	0.056910494286608	0.2830687910786074	0.14330772268036546	0.06844113882312197	0.18013181756931118	0.18175951471602184	0.1787128326683117
NECAP2_NECAP1	0.02146166673737882	0.04682196508400983	0.0012577448249547513	0.005004752633574898	0.06206178170753779	0.0017050869636418867	0.09410752466059813	0.15969080806798053	0.01599354530498017	0.03658429604967342	0.18663872122994896	0.01711579988849901
NEK7_NEK6	0.687654379271653	0.4261227195947326	0.43564926934455095	0.8088128169316481	0.37498263600129356	0.5482303958826762	0.8113218907786971	0.6342060805598606	0.6284576294466211	0.8806312911623652	0.584601647929711	0.7245983428487645
NELL2_NELL1	0.9463551481899212	0.23344804320585177	0.2632432195273125	0.9544023146858205	0.06533850788197082	0.12050923278196483	0.9650948540946721	0.42629308577512776	0.4646801701691293	0.9791179124764892	0.19338696298399408	0.279254656849436
DCC_NEO1	0.05299267282584841	0.22693357622644786	0.03750435912371485	0.050600110264953146	0.17469424109541626	0.02806108667758658	0.16894368985964175	0.41889172672623887	0.13139282278036157	0.16493073915475234	0.3605913192951478	0.1120268189066441
ARHGEF3_NET1	7.966206305838379e-4	0.0035506626557075694	2.085439685870084e-5	0.002503861824009842	0.0036323248572830862	0.003782785954295454	0.013131516071084166	0.03417927603157754	0.001652309904958605	0.025038618240098422	0.03597398656732287	0.029295259646047504
NETO2_NETO1	0.7550936227429202	0.717018650186566	0.46436905956723273	0.8313519113785419	0.9316071773727126	0.6678397874907093	0.8515894678763483	0.8505873330940289	0.6512522807018498	0.8919713215832273	0.9682698210836467	0.8037679738518435
NHLH2_NHLH1	0.039879029689035714	0.20927067539938188	0.8752725921844307	0.03734240256593709	0.18291121108900055	0.9417198392006398	0.14386328451784358	0.3975841661556174	0.926317750663782	0.13935751682215655	0.37159476809008	0.9758263927330574
NIPAL1_NIPA2	0.017075337918882983	0.008975793541502313	5.460153433114889e-4	0.028231869038418896	0.010421359639911814	5.502987478844349e-4	0.08257088289412898	0.059823700139868936	0.010564948565284542	0.11678243015892154	0.06708750268193231	0.008720118620322584
NIPSNAP2_NIPSNAP1	0.2458924181603279	0.48983118490457045	0.4130471886016027	0.5105536784369668	0.7242176868445513	0.45507722528330424	0.4380418554826209	0.685497446265907	0.6112889197449083	0.6919345905132577	0.8564227525257035	0.64831195303154
NIPSNAP3B_NIPSNAP3A	0.020565679609210703	0.09377186019689314	0.41626624107494503	0.03734240256593709	0.12786823031437997	0.3751666886228534	0.09300587308625943	0.2447936855841034	0.6112889197449083	0.13935751682215655	0.29332801163432376	0.5733259484889303
NKAPL_NKAP	0.5318204416946695	0.7206705759761766	0.04332757323736574	0.25621226268120917	0.6379545758478542	0.04379250994466086	0.7004796099047437	0.8506648614852141	0.1453661251937678	0.464847005004018	0.7974432198098178	0.1498547682491717
NKIRAS2_NKIRAS1	0.1102868407179812	0.9321197378804503	0.13519277504174035	0.09642819860155519	0.8115731701679579	0.08666104104084534	0.27046534747504913	0.9658786016266236	0.30949886110435754	0.2470672750238852	0.9086090926880399	0.2282886758876488
NLRP7_NLRP2	0.09233363751449741	0.020152376393205947	0.5482023778267424	0.06206178170753779	0.1310822492141256	0.47842759646004557	0.24199401180644362	0.09784210191217668	0.7027622269709428	0.1863662832617024	0.2993674427728367	0.667724152240985
NMT2_NMT1	0.06869247510146288	0.16667627325486226	0.19136464617245402	0.045246706758436096	0.15636705782140145	0.22959134349965551	0.19986793602968014	0.34335312290501624	0.38876841332865414	0.15431823828208338	0.33978495686929006	0.4323200800816182
NOL4L_NOL4	0.3754271436599603	0.14055973087807894	0.22442449159119038	0.09390745897127056	0.011094028447223101	0.0755925054420847	0.5771491909996405	0.3093515444538917	0.42603068953597856	0.24241775122909442	0.06967591036975485	0.20986598545915702
NOVA2_NOVA1	0.5735261584793425	0.14651762843976215	0.04569768940517966	0.7242176868445513	0.18291121108900055	0.07770874343827279	0.732009842916633	0.31838218838176163	0.1494241907534446	0.8242477540882739	0.37159476809008	0.21401071053855875
NPBWR2_NPBWR1	0.8594379900756177	0.31208229841237495	0.0455500660529982	0.9866732832803118	0.4934468443687824	0.0794561083633672	0.9088512626056326	0.5166556495539308	0.1494241907534446	0.9934247133711839	0.6859342086949032	0.21706906122854402
NPR2_NPR1	0.9645334915571473	0.07967491511784229	0.29939429677283846	0.9798803163359232	0.1386830572348778	0.3971978125886033	0.9778243073856906	0.22545374332796034	0.5071975751250388	0.9927033357438585	0.313253396824395	0.5946420740788684
NPTX2_NPTX1	2.6022929892998668e-5	1.4150535417798668e-4	7.145714696069693e-4	0.00500814149806209	0.00500814149806209	0.005121286267457676	0.0012763627518946967	0.005205375528690224	0.011558161341005235	0.03658429604967342	0.042986547858366274	0.03663142260750976
NR1H3_NR1H2	0.5124264618852601	0.614909753617245	0.5100689742711271	0.41035764625697557	0.7626752586090788	0.47786941292581525	0.6920293324385722	0.7867789394108848	0.6849687659703532	0.6183983573792682	0.8826466476037653	0.667724152240985
NR2C2_NR2C1	0.0031492938884147698	0.007565790215337174	0.019125691304452706	0.0018124921726580447	0.002402732978068188	0.0058646828285523235	0.028190307399201715	0.05484180210505662	0.0852790564657415	0.020515021294920728	0.028122897356934472	0.04000412790337015
NR5A2_NR5A1	0.0711735900868213	0.03212768726526257	0.6198659198928769	0.09390745897127056	0.013280758478262275	0.7337713589645833	0.20420277935773243	0.12855773344215496	0.7540346129875155	0.24241775122909442	0.07642000688609019	0.8472920400600009
NRBP2_NRBP1	0.008523614669340812	0.01714509267005866	0.28141554947888126	0.002611102381742361	0.005853631515548397	0.19576864371182834	0.05188955845971766	0.08943924159006623	0.48633895295846924	0.02561367098280602	0.04673829814740193	0.39252689577951977
NSG2_NSG1	0.06613372420908827	0.23487908497565652	0.10729012050051041	0.11562150574078385	0.27003428910202393	0.1480999951926139	0.19517975912710864	0.4266762919310868	0.26063401914039086	0.27567164563196145	0.4812029719292122	0.3196787521398562
NT5DC3_NT5DC2	0.05140145555923791	0.07779592250842492	0.1484177957993815	0.09130752721797583	0.052749082507882745	0.09432460682342998	0.16544843508129703	0.22196620549495197	0.32734545968600204	0.23783594486611911	0.17813624584629256	0.24048105204983386
NT5C_NT5M	0.6005216511970163	0.025352786164208975	0.1500543621778989	0.44909064192416365	0.0508793191704554	0.14983584842422956	0.7533950069828583	0.11315690613645164	0.3288425383898635	0.649894523848554	0.17468566248523018	0.32018863874887227
NTN3_NTN1	0.19039644154244675	0.4427987135575915	0.1809077890090275	0.228319266544934	0.535368214177708	0.25914570379792595	0.3741442697047705	0.6506172253413969	0.3756754489501982	0.43711681141502234	0.7217660479097371	0.4680434664899896
NTNG2_NTNG1	0.008087982706706808	0.0350461341003954	0.010720063479036701	0.01819037929955603	0.06030342166061783	0.01031306002987603	0.05018447101149405	0.1362657075549003	0.059683555064062144	0.08674116054880883	0.18485870330487014	0.05710995607942103
NUCB2_NUCB1	0.05450342292587515	0.08528073255992427	0.6273376300879863	0.05851383757903448	0.12359438785534012	0.7138924715134987	0.17273392496508125	0.23115566983347896	0.7592923137375156	0.18013181756931118	0.2881740563470636	0.8365317948906396
NUMBL_NUMB	3.6496945623300916e-6	5.199601870437593e-4	1.3710357525716267e-4	2.079477717956345e-5	7.981038061442992e-4	7.378214894207205e-5	4.698981748999993e-4	0.010711179853101441	0.004279293409541743	0.0014279080329966903	0.013048363814740128	0.0028146523485308964
NXPH2_NXPH1	0.3676550834702831	0.9557304360849341	0.9531057234395386	0.33248108601157034	0.8036803729390903	0.7925523568754698	0.570528055222185	0.9756217533869993	0.979105184493668	0.5461810503858333	0.9066877231541411	0.8863506271245754
NXT2_NXT1	0.027071104048820217	0.25915284818873446	0.013251277626992125	0.010769928282210078	0.6584796101731262	0.022722506026971505	0.11064776654874929	0.45241937904135	0.06790455699403926	0.06232037152065382	0.8095121934376819	0.09687531534794047
OBP2B_OBP2A	0.035546879636094236	0.07418974339822142	0.04708519627484366	0.03784677269445904	0.08977074565557212	0.0403051408353877	0.1331392219097348	0.21586281271233915	0.1519242733561394	0.1405587761495326	0.2358772143501002	0.1438799367060701
OCM2_OCM	0.6724198913451891	0.7403437726348673	0.4618766241257044	0.8017278748055616	0.9013418343913518	0.7052399661810469	0.8025405423934471	0.8635946611709098	0.6499083645484638	0.8738409640737868	0.9512111571957914	0.8311180379479157
OGDHL_OGDH	1.224621974142158e-4	1.0462703414721645e-6	1.515542178354083e-5	3.083908490298893e-5	5.192705198469932e-7	1.313177209434553e-5	0.004068905268923944	5.388292258581647e-4	0.001652309904958605	0.0015882128725039299	1.556774101941702e-4	0.0011271437714313246
OSBP2_OSBP	0.5862497458699842	0.44682762706315304	0.9403715032736728	0.6456513730898348	0.4748271179201565	0.8462569190692921	0.7427272303149861	0.6513414901637717	0.9705236957634098	0.7823775462147409	0.6677630992714236	0.9253127671352133
OSBPL11_OSBPL10	0.3697319170993333	0.48351672685420244	0.9573751284472813	0.2001983335105079	0.3616287231259694	0.97210773121108	0.5726674806200199	0.6836974791986795	0.9791674364548876	0.39884774374433873	0.570744227790506	0.9903768181477867
OSBPL8_OSBPL5	0.4440787759769357	0.3764397555106208	0.9770722545340274	0.18492520579778762	0.4407247724423493	0.9382218848648426	0.6388284067824633	0.5865853981481686	0.9899648016956812	0.3832453963213707	0.6366711298956799	0.9751448450159311
OTUD7B_OTUD7A	0.6352695272975653	0.8629751179577214	0.6534002754718178	0.3616287231259694	0.9923915829024783	0.8712192465315819	0.7752696837873131	0.9366326359288231	0.7752725533501829	0.5735865468097355	0.9972325174532221	0.9270204792639767
OXCT2_OXCT1	0.08947279769678011	0.06509081809973527	0.008646787680705061	0.08428726120919948	0.04538348511948956	0.01257338951423894	0.23609601183648793	0.19656636835416677	0.05269935687056931	0.22862856262392245	0.1623089919203967	0.06475295599833054
AVP_OXT	0.4819469185850134	0.05550385583653189	0.2294426130864413	0.3751666886228534	0.05527451373472959	0.11859315981175353	0.6699832517402148	0.17865303597383703	0.4302964592280306	0.5863758562694067	0.18016692767965656	0.27635962580567003
P2RY4_P2RY2	0.45926615269381377	0.6662943754098696	0.5921772032340159	0.29814772947008783	0.8798988610214744	0.3761570500502573	0.6524746721029354	0.8238693957649048	0.7366455547476285	0.5126200222753557	0.9405998253891148	0.5739877948915038
P4HA2_P4HA1	0.029740861474184404	0.3316093321299325	0.35883620131142624	0.046338415321039494	0.07336618872600298	0.25044718164958574	0.11781956660926898	0.5387344039334865	0.567116660009546	0.15597571170153818	0.2080473809328738	0.45818933765377146
PACS2_PACS1	0.030994497896335974	0.0025584360945323597	0.06330226027439072	0.029665661465294754	0.010062501427913142	0.05527062427775347	0.1213852959438253	0.029279879748537005	0.18600190804345149	0.12173558290539281	0.06680787314951138	0.1762623812593544
PAFAH1B3_PAFAH1B2	0.4295474184923863	0.8475380334023286	0.5624127137166313	0.42555752610443576	0.6706218025779318	0.5873932076389743	0.6255364304156722	0.9253306006474962	0.711652451017359	0.6330363222150973	0.8164780811528012	0.7487809453813657
PAIP2B_PAIP2	0.2200168889400699	0.21615153408999183	0.0897812733223115	0.24653096761887888	0.17103868382048218	0.02104756045213503	0.4063653036418833	0.40627021918374373	0.23176619429067882	0.4567030515241821	0.35661911808724017	0.09304286380128361
PAPSS2_PAPSS1	0.04371261149351507	0.04953601034848593	0.012553410415987936	0.06402255388652255	0.08814922401036022	0.010998267300232156	0.15159592538155056	0.16532102648651775	0.06596945269626313	0.18894908453615536	0.23340282964182785	0.05982643612900415
PARVB_PARVA	0.04013160115913016	0.44761035158259077	0.5435369916616788	0.04354668556445732	0.06759300107897472	0.09900278514515493	0.14388150495520058	0.6513414901637717	0.7003696399527951	0.1515306963898346	0.19778633838449988	0.24871431390124285
PAX7_PAX3	0.3046774543800885	0.2132711807543901	0.05456901631706492	0.23326706662125002	0.1127087089190034	0.0657058545656745	0.5045301897290855	0.40163433790171776	0.1687870474671978	0.4432935029887224	0.2731528710272318	0.19503466917188686
PCK2_PCK1	0.10424103994700824	0.6448019356525945	0.028816279638719022	0.09642819860155519	0.4176241952067472	0.04224052077815356	0.2625141103799963	0.8079078017822072	0.11116392519805465	0.2470672750238852	0.622274117028571	0.14748385220846835
PCMTD2_PCMTD1	0.005381418408265209	0.027400462787320327	9.738706758989198e-4	0.01584014985006954	0.07352354044618065	9.579513443614864e-4	0.0382266273138839	0.11808567644744744	0.013375731255313602	0.0792007492503477	0.2080473809328738	0.012489745375852292
FURIN_PCSK4	0.8110557218376411	0.2040701745022982	0.03317761821093556	0.8017278748055616	0.2986136052089451	0.0715011194196694	0.886286356651026	0.3932449602401289	0.12052601367579241	0.8738409640737868	0.5134758153008572	0.20457264722849855
PCYT1B_PCYT1A	0.12452356338630677	0.09588234559898726	0.3428763893219733	0.30729981553067226	0.11938043602088245	0.6683749044629772	0.2901802393767663	0.24813772856019317	0.5492421166432854	0.5231715867712272	0.2816307588750743	0.8037679738518435
PDCL3_PDCL2	0.8669178130211777	0.4405705896505595	0.7108343592895849	0.825434854076101	0.47727379085656685	0.9692806439743593	0.9120790065493494	0.6482681533429662	0.8162312040894899	0.8899954470600936	0.6697438754526756	0.9903768181477867
PDE1B_PDE1A	0.969379290896466	0.01671586553584206	0.5317076066361308	0.5409484526084678	0.05684343978955466	0.8638006761267689	0.9808061587655796	0.0882940589841914	0.6950191416116814	0.7152463494052912	0.18175951471602184	0.9270204792639767
PDE6H_PDE6G	0.7211579244077175	0.06896104236186336	0.94391075873325	0.7105787383610644	0.1610785145961055	0.974133625724298	0.8299359353518984	0.20469704216921977	0.9732012827780256	0.8177610061585434	0.3456476459041431	0.990481376600224
PDE7B_PDE7A	0.5137734765860811	0.39118215625800545	0.6598384043047851	0.43858655035027755	0.4913789466437906	0.3774181129230821	0.6920293324385722	0.6004733546136298	0.7793962803141384	0.6435653264847215	0.6857998848822552	0.5750601424715599
PDE8B_PDE8A	0.4299803812954329	0.37841982779669536	0.3001525070780446	0.3616287231259694	0.3683589971900402	0.5693736171447638	0.6255364304156722	0.5887800946081514	0.5076470973569556	0.5735865468097355	0.576610588306598	0.7365712583111599
PDHA2_PDHA1	0.30181237607127703	0.8061465117434692	0.11931728984073789	0.3890134057491404	0.9417198392006398	0.31059132349708735	0.5029339386088808	0.9099771706874237	0.28252139893324146	0.6016273392216435	0.9718364712683261	0.5210245329022801
PDS5B_PDS5A	0.0012579676968322484	5.5604005056713625e-5	0.03212728080013074	0.013687127784017945	0.004238669791101922	0.00940808282448693	0.01612912706421722	0.0035795078255259397	0.11860609040908482	0.07268761069564063	0.03856873735400644	0.05413589558224322
PF4V1_PF4	0.548771263912045	0.4838985071221722	0.5197921400917278	0.9013418343913518	0.31059132349708735	0.6132767214377336	0.7074384439921724	0.6836974791986795	0.688156689324524	0.9415639852161181	0.5261662223717105	0.7722188546220851
PFN2_PFN1	0.00532958856694591	0.7037879971084647	0.19606318419380517	0.01939994625082777	0.6227956158514281	0.2216608528893927	0.03812136266634922	0.8438901478716166	0.39449033621450624	0.09077089577635002	0.7861268190281506	0.42279755273347125
PGK2_PGK1	0.10492406029093791	0.028539017782466536	0.29710034216338765	0.10388251412130911	0.05470385882178833	0.28407953885455656	0.2635897124382099	0.12023469926820288	0.5057572470142048	0.25871402074687244	0.18016692767965656	0.49176794121040884
PGLYRP4_PGLYRP3	0.05314345195584848	0.04324830057705225	0.025328796006800446	0.056910494286608	0.04224052077815356	0.018823633325935923	0.16894368985964175	0.15438771854347158	0.10352642812303356	0.1792593550923738	0.15483180214056286	0.08642716903709213
PGM2L1_PGM2	0.9336273859209405	0.8787892688881281	0.0654761061829522	0.8335091100002259	0.6423595141260661	0.07597952651884603	0.9592256633572394	0.9417110569329736	0.18890865369311138	0.8924265938671856	0.7981065133291292	0.2103734202000307
PGM1_PGM5	0.7664144559872734	0.029310806079303593	0.588346436668663	0.4627885520853598	0.030905463828024747	0.552242426345903	0.8580509670292301	0.12272410675480772	0.7336523362817469	0.6606995371211776	0.12575322739903033	0.7245983428487645
BRWD3_PHIP	0.09327518370187414	0.20476536160845987	0.9930624016960606	0.18135169873551615	0.19588235381618754	0.8655392177880099	0.24322389674159586	0.3932449602401289	0.9979845072134333	0.37965904410077567	0.38949580005921464	0.9270204792639767
PHKA2_PHKA1	0.8474819570491848	0.7185262243981814	0.725829763008774	0.8429285296801435	0.6892297285343769	0.9626445697250057	0.9045662339488709	0.8506648614852141	0.8248888126638344	0.8987747262635071	0.8322469172220495	0.9903768181477867
PHKG2_PHKG1	0.8312354420074884	0.5291519821031239	0.11454536903016793	0.9013418343913518	0.543772756990869	0.14456790734223526	0.8927763350028292	0.7190323767364348	0.2743761165141232	0.9415639852161181	0.7302293868325881	0.3154765774629287
PHOX2B_PHOX2A	0.3120617755968575	0.10487248450289241	0.8026089965539889	0.3484011804651208	0.41035764625697557	0.7242176868445513	0.512160608722685	0.2579566648050214	0.8847869728946531	0.5598334101077604	0.6148030180921794	0.8447839382218436
PHTF2_PHTF1	0.901160262780677	0.14753106343150055	0.3720190254941752	0.6771172208705032	0.16675601965739667	0.4398737765487805	0.936624692900199	0.31856812439087123	0.5744821533118448	0.7998058916245623	0.35458120763690587	0.6363342554006235
PHYHIPL_PHYHIP	0.0015839895488381597	0.001853697643075097	0.0010389384661709021	9.154218843229172e-4	7.278161537642881e-4	0.0015629510121994603	0.019008680690623697	0.023866357154591872	0.013719315643026014	0.012741682984494658	0.012494177306286948	0.01659628394397365
ETNPPL_PHYKPL	0.9055952107397909	0.7877104584218373	0.5619854502503113	0.7052399661810469	0.535368214177708	0.7530015324822157	0.9383934276277511	0.8994919868896811	0.711652451017359	0.8161765900746947	0.7217660479097371	0.8608119627710125
PIK3CD_PIK3CB	0.09486635822814672	0.10035905898043967	0.027772311890797503	0.06386235422741923	0.058586562024970146	0.02382101179791188	0.24367169320446666	0.25252146489995086	0.10820552372834963	0.18894908453615536	0.18175951471602184	0.09933458361072565
PILRB_PILRA	0.05091579711807018	0.07591995785131667	0.026625465118306085	0.038519235326423464	0.07987298466564872	0.02462154149950332	0.1654361862195971	0.21789126401857373	0.10562672089293282	0.1416957585222006	0.22056078875500854	0.10137782425019272
PITPNB_PITPNA	0.032491269945606326	0.041118951723149375	0.042676459899466605	0.022303590998664764	0.0384444880323432	0.01843075094495828	0.12529386118125138	0.15003763891618993	0.1440352782911596	0.09902025314062372	0.14504696949931684	0.0858989749923395
PKM_PKLR	0.03144294840678742	0.02689134460647725	0.395354105225864	0.03807368790846563	0.04739183012462831	0.45600290275694083	0.12267513961739031	0.11808567644744744	0.5970890445493254	0.1405587761495326	0.16659926630842034	0.6487334113807307
PKNOX2_PKNOX1	0.177016970400485	0.4750241930564626	0.09227542882573084	0.25342971348555854	0.3774181129230821	0.4093601442625456	0.3575048617892148	0.6786059900806609	0.2364270937574696	0.4626572937413609	0.5872215352126504	0.6093077291769102
HRASLS2_PLA2G16	0.9728838450567281	0.05825363117042933	0.2612314200714122	0.7213402857365863	0.016584095619664986	0.07336618872600298	0.9811357325117899	0.1834900309037988	0.46391097012681826	0.822791245081599	0.08904135553785116	0.2080473809328738
PLA2G2E_PLA2G2A	0.5381138902113628	0.880454124103353	0.5140792182231705	0.552242426345903	0.9822482224866949	0.5270296452166157	0.7047392351986582	0.9417110569329736	0.6867724964589697	0.7245983428487645	0.990906629932709	0.717043604422843
PLAGL2_PLAG1	0.0031739748384121695	0.08327154581919756	0.06356570061290769	0.0037278741502933324	0.040185162949322464	0.07332999339124098	0.028190307399201715	0.23006407495872608	0.18600190804345149	0.03048704941909256	0.14996636897754398	0.2080473809328738
PLCB3_PLCB1	0.24911554729157298	0.020360673579796047	0.48990669518584196	0.22344667426451428	0.026292746286576067	0.5105536784369668	0.441633414303477	0.09784210191217668	0.6728051947218896	0.43018705512607425	0.11436099040828195	0.702096513738419
PLCL2_PLCL1	0.2894572397163057	0.1685083870932077	0.19846402787703565	0.29519831081094994	0.12431293966719792	0.2824671450530467	0.4911712634395303	0.3457443002111632	0.3969914666813327	0.5110155632525688	0.2886681037488597	0.4906259011882599
PLPP5_PLPP4	7.894876321342932e-6	6.425689845314285e-5	0.02139363212316652	0.0018590262506907385	0.003938889858323964	0.004442937977648964	6.776435509152683e-4	0.003582936538751308	0.0933705130799217	0.0207810383919458	0.03791641639321199	0.032922490050204554
PLPPR5_PLPPR1	0.07238807572839147	0.027022933553968027	0.038091943454674954	0.12093597792380144	0.023965505955354648	0.03093601655241288	0.20427320000066634	0.11808567644744744	0.13299898901123797	0.2856973790401731	0.10922332360183755	0.11845389237540992
LDLRAD4_PMEPA1	0.2642600846758474	0.005389509512242454	0.08086956503773732	0.3735362805773445	0.02092494835997197	0.14854611525977615	0.4590014961486051	0.04471371165759861	0.21472598302296084	0.5863758562694067	0.09977385840215977	0.3196787521398562
PMM2_PMM1	9.855689835594227e-4	4.868777786072797e-4	0.0013574641674715085	7.003626462216178e-4	3.60434446466503e-5	2.522410968801231e-4	0.014501943615231506	0.010496165636030053	0.016249306472271727	0.011825795501774858	0.0023324427317818917	0.006336788531378703
MOAP1_PNMA1	0.7812372109788592	0.02805145413399349	0.4475758203029033	0.5955360887609948	0.04096765539485563	0.622233625467066	0.8661725805255381	0.11983019574277512	0.6354189274523402	0.7535653211594898	0.151786636894609	0.7768492536134278
PNPLA7_PNPLA6	8.327522933004906e-4	0.0464722363497162	0.27729590345059035	0.001431798203315689	0.06206178170753779	0.3291444963642206	0.013131516071084166	0.1590245961468694	0.48234625611253884	0.017768098185724814	0.18663872122994896	0.5406998903590865
POM121C_POM121	0.02058770782880306	0.3617621716341908	5.735536696904557e-4	0.016772640591440763	0.29018427562914784	0.004018294424749247	0.09300587308625943	0.5705398828212326	0.010741095996021261	0.08110713525438491	0.5057357087952999	0.030210534726216962
PPA2_PPA1	0.11534064683323057	0.13544451973865326	0.016105743490500597	0.4606277718246609	0.24628451605703303	0.06258888224213507	0.2775721173790362	0.3032779463713323	0.0775182981084842	0.6598701042828939	0.45263261434482216	0.19129539676379564
PPIP5K2_PPIP5K1	0.3508912016674812	0.7370114433156265	0.5878934348168816	0.3291444963642206	0.25914570379792595	0.5867544580343169	0.5512955495551565	0.8606822977495412	0.7336523362817469	0.5424301300082355	0.46828083317870833	0.7487809453813657
PPM1B_PPM1A	0.8275995576550699	0.47594054589989654	0.19797412532633596	0.311365485795187	0.23306666498134287	0.19094690447501791	0.89166061128109	0.678973354954146	0.3969914666813327	0.5231752860832669	0.4368455974907046	0.38715612521509535
PPP1R14C_PPP1R14B	2.1461586049729652e-4	8.79217830513738e-5	4.421896390265098e-4	1.1844744865341929e-4	5.764637624926483e-4	0.005004752633574898	0.005974441521951768	0.004215090116103178	0.009251233613037828	0.003696996124637026	0.010488930391367269	0.036048218269805206
PPP2CB_PPP2CA	0.03994650424476045	0.40178047191286015	0.7250404421505858	0.03734240256593709	0.3045633763254176	0.6586128331075508	0.14386328451784358	0.6114654190485278	0.8248888126638344	0.13935751682215655	0.5202326328609952	0.7980837860009145
PPP2R1B_PPP2R1A	0.14744822614608025	0.6841356586007811	0.3201409139349486	0.2163301703267097	0.8506805723732238	0.6216447695429808	0.3210817609523523	0.8349048914203846	0.5225755013518179	0.42120997246977504	0.9248683459540687	0.7768492536134278
PPP3R2_PPP3R1	0.21965101150504268	0.11536243651622259	0.4036851270559253	0.2986136052089451	0.16675601965739667	0.21392562462102946	0.4063653036418833	0.27315703359013627	0.6070009939673037	0.5126200222753557	0.35458120763690587	0.4126280774525475
PRELID3B_PRELID3A	0.1545848888212551	0.0035324246821027304	0.0029990796983537468	0.5086878173043513	0.0038891937117997606	0.0345109712585374	0.32897197414440654	0.03417927603157754	0.02808229172094872	0.6919345905132577	0.03779122191654484	0.12832599421044594
PREX2_PREX1	0.6677782527046363	0.22970095524927392	0.6513497374946768	0.7759399284569133	0.40528162889891906	0.6216091759837841	0.7979252903547279	0.42248568554777166	0.7752725533501829	0.8547787447172414	0.6120822254631769	0.7768492536134278
PRICKLE2_PRICKLE1	0.2988905700542252	0.2182208353310196	0.220440648923377	0.5024178350801113	0.3616287231259694	0.204700759928753	0.5016364442196255	0.407187428244475	0.4228191217710956	0.691832045631704	0.570744227790506	0.40083989111523877
PRKAA2_PRKAA1	0.9309817655059898	0.5542021263999364	0.1856489746386315	0.8913965409899591	0.558776548430457	0.4267780864137737	0.9579532652059635	0.7365525034734639	0.38192346422136497	0.9340167214849012	0.7386184624649849	0.6279734700088384
PRKAB2_PRKAB1	0.17431624510494778	0.5365845078768603	0.045668193426802485	0.1127087089190034	0.2927419455564209	0.10431639730906281	0.35694976631828274	0.7224601870760342	0.1494241907534446	0.270605991110894	0.5069252655455707	0.25521588890340785
PRKAR1B_PRKAR1A	0.008494404391247991	0.003830461918396263	7.960587681828838e-4	0.048719480077656474	0.04410937919649775	0.006386559851029806	0.05188955845971766	0.0355439259094428	0.012200751800445839	0.1623982669255216	0.15941284411365855	0.0427153028997448
